134	,	-17.432597	,	-249.29775	,	0
135	,	-8.7223676	,	-249.77593	,	0
136	,	0	,	-249.97664	,	0
137	,	8.7258544	,	-249.87578	,	0
138	,	17.444364	,	-249.46603	,	0
139	,	26.143089	,	-248.73488	,	0
140	,	34.812029	,	-247.70046	,	0
141	,	43.443316	,	-246.37929	,	0
142	,	52.028025	,	-244.77261	,	0
143	,	60.553502	,	-242.86683	,	0
144	,	69.009328	,	-240.66413	,	0
145	,	77.37688	,	-238.14155	,	0
146	,	85.651405	,	-235.3253	,	0
147	,	93.823617	,	-232.2216	,	0
148	,	101.88695	,	-228.84184	,	0
149	,	109.83726	,	-225.19976	,	0
150	,	117.65016	,	-221.26776	,	0
151	,	125.31462	,	-217.05129	,	0
152	,	132.8281	,	-212.5694	,	0
153	,	140.18141	,	-207.82749	,	0
154	,	147.36555	,	-202.83127	,	0
155	,	154.38411	,	-197.60264	,	0
156	,	161.21722	,	-192.1312	,	0
157	,	167.85086	,	-186.41727	,	0
158	,	174.26845	,	-180.46026	,	0
159	,	180.47473	,	-174.28242	,	0
160	,	186.4621	,	-167.89123	,	0
161	,	192.22324	,	-161.29445	,	0
162	,	197.75249	,	-154.50118	,	0
163	,	203.0421	,	-147.51872	,	0
164	,	208.06859	,	-140.34403	,	0
165	,	212.84166	,	-132.99823	,	0
166	,	217.3555	,	-125.49026	,	0
167	,	221.6046	,	-117.82926	,	0
168	,	225.57619	,	-110.02086	,	0
169	,	229.26505	,	-102.07538	,	0
170	,	232.67417	,	-94.006467	,	0
171	,	235.79776	,	-85.823365	,	0
172	,	238.63325	,	-77.536642	,	0
173	,	241.10041	,	-69.13443	,	0
174	,	243.27196	,	-60.654512	,	0
175	,	245.14548	,	-52.107281	,	0
176	,	246.71892	,	-43.503202	,	0
177	,	247.99895	,	-34.853979	,	0
178	,	248.98437	,	-26.169312	,	0
179	,	249.66585	,	-17.458337	,	0
180	,	250.04276	,	-8.7316858	,	0
181	,	250.09684	,	0	,	8.5
182	,	249.94682	,	8.7283354	,	8.5
183	,	249.49199	,	17.446179	,	8.5
184	,	248.73202	,	26.142789	,	8.5
185	,	247.66901	,	34.80761	,	8.5
186	,	246.30447	,	43.430123	,	8.5
187	,	244.64004	,	51.999846	,	8.5
188	,	242.67754	,	60.506306	,	8.5
189	,	240.41866	,	68.938942	,	8.5
190	,	237.86669	,	77.287574	,	8.5
191	,	235.02491	,	85.542073	,	8.5
192	,	231.89678	,	93.69238	,	8.5
193	,	228.48692	,	101.72893	,	8.5
194	,	224.80054	,	109.64255	,	8.5
195	,	220.83998	,	117.4227	,	8.5
196	,	216.61005	,	125.05987	,	8.5
197	,	212.11612	,	132.54486	,	8.5
198	,	207.36364	,	139.86854	,	8.5
199	,	202.3584	,	147.02199	,	8.5
200	,	197.11281	,	154.0014	,	8.5
201	,	191.62659	,	160.7938	,	8.5
202	,	185.90574	,	167.39028	,	8.5
203	,	179.95641	,	173.78188	,	8.5
204	,	173.78744	,	179.96216	,	8.5
205	,	167.40634	,	185.92357	,	8.5
206	,	160.82086	,	191.65884	,	8.5
207	,	154.04411	,	197.16747	,	8.5
208	,	147.08	,	202.43825	,	8.5
209	,	139.93119	,	207.45652	,	8.5
210	,	132.61129	,	212.22243	,	8.5
211	,	125.12922	,	216.73017	,	8.5
212	,	117.49407	,	220.97421	,	8.5
213	,	109.71594	,	224.95102	,	8.5
214	,	101.80413	,	228.65581	,	8.5
215	,	93.767381	,	232.08241	,	8.5
216	,	85.612662	,	235.21885	,	8.5
217	,	77.352622	,	238.06689	,	8.5
218	,	68.998097	,	240.62496	,	8.5
219	,	60.558907	,	242.88851	,	8.5
220	,	52.044567	,	244.85044	,	8.5
221	,	43.46707	,	246.514	,	8.5
222	,	34.836611	,	247.87536	,	8.5
223	,	26.163897	,	248.93285	,	8.5
224	,	17.459816	,	249.687	,	8.5
225	,	8.7345235	,	250.12403	,	8.5
226	,	0	,	250.25304	,	8.5
227	,	-8.7328871	,	250.07717	,	8.5
228	,	-17.453601	,	249.59813	,	8.5
229	,	-26.152134	,	248.82094	,	8.5
230	,	-34.817686	,	247.74071	,	8.5
231	,	-43.439705	,	246.35881	,	8.5
232	,	-52.005293	,	244.66567	,	8.5
233	,	-60.503773	,	242.66738	,	8.5
234	,	-68.929699	,	240.38643	,	8.5
235	,	-77.271134	,	237.8161	,	8.5
236	,	-85.511678	,	234.94141	,	8.5
237	,	-93.645729	,	231.78131	,	8.5
238	,	-101.66341	,	228.33975	,	8.5
239	,	-109.55498	,	224.62099	,	8.5
240	,	-117.31087	,	220.62965	,	8.5
241	,	-124.92456	,	216.37568	,	8.5
242	,	-132.38631	,	211.86239	,	8.5
243	,	-139.68527	,	207.09193	,	8.5
244	,	-146.81256	,	202.07015	,	8.5
245	,	-153.76939	,	196.81584	,	8.5
246	,	-160.53835	,	191.32215	,	8.5
247	,	-167.11049	,	185.595	,	8.5
248	,	-173.47676	,	179.64044	,	8.5
249	,	-179.63101	,	173.46765	,	8.5
250	,	-185.57003	,	167.08801	,	8.5
251	,	-191.28555	,	160.50764	,	8.5
252	,	-196.76786	,	153.7319	,	8.5
253	,	-202.01028	,	146.76906	,	8.5
254	,	-207.00649	,	139.62764	,	8.5
255	,	-211.75078	,	132.31657	,	8.5
256	,	-216.23789	,	124.84501	,	8.5
257	,	-220.46368	,	117.22262	,	8.5
258	,	-224.42089	,	109.45738	,	8.5
259	,	-228.1047	,	101.55875	,	8.5
260	,	-231.51061	,	93.536357	,	8.5
261	,	-234.63673	,	85.400784	,	8.5
262	,	-237.47762	,	77.161155	,	8.5
263	,	-240.0292	,	68.827266	,	8.5
264	,	-242.28793	,	60.409166	,	8.5
265	,	-244.25152	,	51.917263	,	8.5
266	,	-245.91757	,	43.361902	,	8.5
267	,	-247.28404	,	34.753506	,	8.5
268	,	-248.35218	,	26.102866	,	8.5
269	,	-249.11974	,	17.420149	,	8.5
270	,	-249.58142	,	8.7155754	,	8.5
271	,	-249.73844	,	0	,	8.5
272	,	-249.5912	,	-8.7159166	,	8.5
273	,	-249.13985	,	-17.421555	,	8.5
274	,	-248.38603	,	-26.106424	,	8.5
275	,	-247.33209	,	-34.760259	,	8.5
276	,	-245.97673	,	-43.372335	,	8.5
277	,	-244.31872	,	-51.931547	,	8.5
278	,	-242.36106	,	-60.427399	,	8.5
279	,	-240.10806	,	-68.849878	,	8.5
280	,	-237.56245	,	-77.18872	,	8.5
281	,	-234.72733	,	-85.433762	,	8.5
282	,	-231.60615	,	-93.574958	,	8.5
283	,	-228.20169	,	-101.60194	,	8.5
284	,	-224.51681	,	-109.50417	,	8.5
285	,	-220.5584	,	-117.27298	,	8.5
286	,	-216.32874	,	-124.89746	,	8.5
287	,	-211.83395	,	-132.36854	,	8.5
288	,	-207.08126	,	-139.67807	,	8.5
289	,	-202.07646	,	-146.81714	,	8.5
290	,	-196.82567	,	-153.77706	,	8.5
291	,	-191.33528	,	-160.54936	,	8.5
292	,	-185.612	,	-167.12579	,	8.5
293	,	-179.6628	,	-173.49835	,	8.5
294	,	-173.49307	,	-179.65733	,	8.5
295	,	-167.11248	,	-185.59721	,	8.5
296	,	-160.52993	,	-191.31212	,	8.5
297	,	-153.75209	,	-196.7937	,	8.5
298	,	-146.78723	,	-202.03528	,	8.5
299	,	-139.64388	,	-207.03056	,	8.5
300	,	-132.33107	,	-211.77399	,	8.5
301	,	-124.85732	,	-216.25923	,	8.5
302	,	-117.23173	,	-220.48082	,	8.5
303	,	-109.4648	,	-224.43609	,	8.5
304	,	-101.5683	,	-228.12614	,	8.5
305	,	-93.549185	,	-231.54236	,	8.5
306	,	-85.415362	,	-234.67678	,	8.5
307	,	-77.17673	,	-237.52555	,	8.5
308	,	-68.843296	,	-240.0851	,	8.5
309	,	-60.425063	,	-242.35169	,	8.5
310	,	-51.932496	,	-244.32319	,	8.5
311	,	-43.377457	,	-246.00579	,	8.5
312	,	-34.77007	,	-247.40191	,	8.5
313	,	-26.117417	,	-248.49062	,	8.5
314	,	-17.430836	,	-249.27257	,	8.5
315	,	-8.7214943	,	-249.75092	,	8.5
316	,	0	,	-249.92504	,	8.5
317	,	8.7231276	,	-249.79769	,	8.5
318	,	17.439263	,	-249.39307	,	8.5
319	,	26.137779	,	-248.68435	,	8.5
320	,	34.806849	,	-247.6636	,	8.5
321	,	43.434229	,	-246.32775	,	8.5
322	,	52.010768	,	-244.69143	,	8.5
323	,	60.526003	,	-242.75654	,	8.5
324	,	68.969544	,	-240.52538	,	8.5
325	,	77.340323	,	-238.02904	,	8.5
326	,	85.620969	,	-235.24168	,	8.5
327	,	93.791072	,	-232.14105	,	8.5
328	,	101.84906	,	-228.75673	,	8.5
329	,	109.78507	,	-225.09275	,	8.5
330	,	117.58941	,	-221.15352	,	8.5
331	,	125.26157	,	-216.95941	,	8.5
332	,	132.7906	,	-212.50938	,	8.5
333	,	140.1616	,	-207.79811	,	8.5
334	,	147.34791	,	-202.807	,	8.5
335	,	154.35455	,	-197.56482	,	8.5
336	,	161.17479	,	-192.08064	,	8.5
337	,	167.80028	,	-186.36109	,	8.5
338	,	174.22714	,	-180.41749	,	8.5
339	,	180.45018	,	-174.25871	,	8.5
340	,	186.44214	,	-167.87326	,	8.5
341	,	192.199	,	-161.27411	,	8.5
342	,	197.72239	,	-154.47766	,	8.5
343	,	203.00206	,	-147.48963	,	8.5
344	,	208.03446	,	-140.32101	,	8.5
345	,	212.81382	,	-132.98083	,	8.5
346	,	217.33428	,	-125.47801	,	8.5
347	,	221.58491	,	-117.81879	,	8.5
348	,	225.55745	,	-110.01172	,	8.5
349	,	229.24389	,	-102.06596	,	8.5
350	,	232.64301	,	-93.993876	,	8.5
351	,	235.75803	,	-85.808905	,	8.5
352	,	238.58931	,	-77.522365	,	8.5
353	,	241.05803	,	-69.122278	,	8.5
354	,	243.23151	,	-60.644427	,	8.5
355	,	245.10818	,	-52.099352	,	8.5
356	,	246.68487	,	-43.497197	,	8.5
357	,	247.95987	,	-34.848487	,	8.5
358	,	248.94399	,	-26.165068	,	8.5
359	,	249.63233	,	-17.455993	,	8.5
360	,	250.01689	,	-8.7307822	,	8.5
361	,	250.10924	,	0	,	17
362	,	249.95922	,	8.7287682	,	17
363	,	249.50465	,	17.447064	,	17
364	,	248.74618	,	26.144277	,	17
365	,	247.68487	,	34.809838	,	17
366	,	246.32177	,	43.433173	,	17
367	,	244.65716	,	52.003484	,	17
368	,	242.69355	,	60.510297	,	17
369	,	240.43425	,	68.943411	,	17
370	,	237.88201	,	77.292549	,	17
371	,	235.04011	,	85.547606	,	17
372	,	231.91343	,	93.699107	,	17
373	,	228.50404	,	101.73655	,	17
374	,	224.81598	,	109.65008	,	17
375	,	220.85397	,	117.43014	,	17
376	,	216.62581	,	125.06897	,	17
377	,	212.13551	,	132.55698	,	17
378	,	207.38647	,	139.88394	,	17
379	,	202.38445	,	147.04091	,	17
380	,	197.13541	,	154.01906	,	17
381	,	191.64456	,	160.80888	,	17
382	,	185.91996	,	167.40308	,	17
383	,	179.97132	,	173.79628	,	17
384	,	173.80694	,	179.98235	,	17
385	,	167.4277	,	185.9473	,	17
386	,	160.84239	,	191.68449	,	17
387	,	154.0606	,	197.18857	,	17
388	,	147.09058	,	202.45282	,	17
389	,	139.94455	,	207.47632	,	17
390	,	132.62707	,	212.24769	,	17
391	,	125.14706	,	216.76106	,	17
392	,	117.51179	,	221.00753	,	17
393	,	109.73007	,	224.97999	,	17
394	,	101.81368	,	228.67728	,	17
395	,	93.772563	,	232.09524	,	17
396	,	85.616914	,	235.23054	,	17
397	,	77.35667	,	238.07935	,	17
398	,	69.000054	,	240.63179	,	17
399	,	60.559528	,	242.891	,	17
400	,	52.045378	,	244.85425	,	17
401	,	43.467245	,	246.515	,	17
402	,	34.835723	,	247.86905	,	17
403	,	26.162796	,	248.92238	,	17
404	,	17.458856	,	249.67328	,	17
405	,	8.7343808	,	250.11994	,	17
406	,	0	,	250.26184	,	17
407	,	-8.7335847	,	250.09714	,	17
408	,	-17.454607	,	249.6125	,	17
409	,	-26.152444	,	248.82389	,	17
410	,	-34.817094	,	247.7365	,	17
411	,	-43.438811	,	246.35374	,	17
412	,	-52.006436	,	244.67105	,	17
413	,	-60.509539	,	242.69051	,	17
414	,	-68.937769	,	240.41457	,	17
415	,	-77.275677	,	237.83008	,	17
416	,	-85.517135	,	234.9564	,	17
417	,	-93.657908	,	231.81146	,	17
418	,	-101.68337	,	228.38458	,	17
419	,	-109.58375	,	224.67998	,	17
420	,	-117.34945	,	220.70221	,	17
421	,	-124.96659	,	216.44848	,	17
422	,	-132.42668	,	211.92699	,	17
423	,	-139.72346	,	207.14854	,	17
424	,	-146.85794	,	202.13261	,	17
425	,	-153.8137	,	196.87256	,	17
426	,	-160.58126	,	191.37329	,	17
427	,	-167.15238	,	185.64152	,	17
428	,	-173.51677	,	179.68187	,	17
429	,	-179.66525	,	173.50071	,	17
430	,	-185.6003	,	167.11526	,	17
431	,	-191.3131	,	160.53075	,	17
432	,	-196.79243	,	153.7511	,	17
433	,	-202.03164	,	146.78458	,	17
434	,	-207.02427	,	139.63963	,	17
435	,	-211.7634	,	132.32446	,	17
436	,	-216.24419	,	124.84864	,	17
437	,	-220.46412	,	117.22285	,	17
438	,	-224.41973	,	109.45682	,	17
439	,	-228.10348	,	101.55821	,	17
440	,	-231.5104	,	93.536273	,	17
441	,	-234.63531	,	85.400267	,	17
442	,	-237.47438	,	77.160105	,	17
443	,	-240.02429	,	68.825857	,	17
444	,	-242.28286	,	60.407903	,	17
445	,	-244.2463	,	51.916154	,	17
446	,	-245.91221	,	43.360957	,	17
447	,	-247.27854	,	34.752732	,	17
448	,	-248.34191	,	26.101786	,	17
449	,	-249.10451	,	17.419084	,	17
450	,	-249.5649	,	8.7149984	,	17
451	,	-249.72124	,	0	,	17
452	,	-249.5737	,	-8.7153055	,	17
453	,	-249.12526	,	-17.420535	,	17
454	,	-248.37327	,	-26.105082	,	17
455	,	-247.31861	,	-34.758364	,	17
456	,	-245.96256	,	-43.369836	,	17
457	,	-244.30675	,	-51.929003	,	17
458	,	-242.35084	,	-60.42485	,	17
459	,	-240.09857	,	-68.847158	,	17
460	,	-237.5537	,	-77.185877	,	17
461	,	-234.71898	,	-85.430722	,	17
462	,	-231.59523	,	-93.570546	,	17
463	,	-228.18929	,	-101.59642	,	17
464	,	-224.50424	,	-109.49803	,	17
465	,	-220.54409	,	-117.26537	,	17
466	,	-216.31531	,	-124.88971	,	17
467	,	-211.82261	,	-132.36146	,	17
468	,	-207.07174	,	-139.67165	,	17
469	,	-202.0687	,	-146.8115	,	17
470	,	-196.81959	,	-153.77232	,	17
471	,	-191.33002	,	-160.54495	,	17
472	,	-185.60442	,	-167.11897	,	17
473	,	-179.65393	,	-173.48979	,	17
474	,	-173.48616	,	-179.65018	,	17
475	,	-167.10728	,	-185.59144	,	17
476	,	-160.52508	,	-191.30634	,	17
477	,	-153.74758	,	-196.78793	,	17
478	,	-146.78176	,	-202.02776	,	17
479	,	-139.63739	,	-207.02094	,	17
480	,	-132.32389	,	-211.76249	,	17
481	,	-124.85166	,	-216.24941	,	17
482	,	-117.22746	,	-220.47278	,	17
483	,	-109.46058	,	-224.42745	,	17
484	,	-101.5605	,	-228.10863	,	17
485	,	-93.538883	,	-231.51686	,	17
486	,	-85.403904	,	-234.6453	,	17
487	,	-77.165203	,	-237.49008	,	17
488	,	-68.832056	,	-240.04591	,	17
489	,	-60.414526	,	-242.30943	,	17
490	,	-51.922863	,	-244.27786	,	17
491	,	-43.368929	,	-245.95742	,	17
492	,	-34.762849	,	-247.35052	,	17
493	,	-26.112365	,	-248.44255	,	17
494	,	-17.427627	,	-249.22668	,	17
495	,	-8.719889	,	-249.70495	,	17
496	,	0	,	-249.87904	,	17
497	,	8.7214168	,	-249.7487	,	17
498	,	17.434197	,	-249.32063	,	17
499	,	26.13049	,	-248.615	,	17
500	,	34.797546	,	-247.59741	,	17
501	,	43.423123	,	-246.26477	,	17
502	,	51.998072	,	-244.63169	,	17
503	,	60.511929	,	-242.70009	,	17
504	,	68.954304	,	-240.47224	,	17
505	,	77.314891	,	-237.95077	,	17
506	,	85.58348	,	-235.13868	,	17
507	,	93.750245	,	-232.04	,	17
508	,	101.80617	,	-228.66041	,	17
509	,	109.74041	,	-225.00118	,	17
510	,	117.54325	,	-221.06671	,	17
511	,	125.20516	,	-216.86169	,	17
512	,	132.7277	,	-212.40872	,	17
513	,	140.0969	,	-207.70219	,	17
514	,	147.29925	,	-202.74002	,	17
515	,	154.32588	,	-197.52812	,	17
516	,	161.16341	,	-192.06707	,	17
517	,	167.78805	,	-186.34751	,	17
518	,	174.20981	,	-180.39954	,	17
519	,	180.42575	,	-174.23512	,	17
520	,	186.42876	,	-167.86121	,	17
521	,	192.19081	,	-161.26724	,	17
522	,	197.71274	,	-154.47012	,	17
523	,	202.99437	,	-147.48404	,	17
524	,	208.02926	,	-140.3175	,	17
525	,	212.81122	,	-132.97921	,	17
526	,	217.33442	,	-125.47809	,	17
527	,	221.59332	,	-117.82326	,	17
528	,	225.5722	,	-110.01891	,	17
529	,	229.26566	,	-102.07565	,	17
530	,	232.67953	,	-94.008632	,	17
531	,	235.80966	,	-85.827697	,	17
532	,	238.65227	,	-77.542822	,	17
533	,	241.11953	,	-69.139912	,	17
534	,	243.29115	,	-60.659297	,	17
535	,	245.16472	,	-52.11137	,	17
536	,	246.73818	,	-43.506598	,	17
537	,	248.01457	,	-34.856175	,	17
538	,	248.99405	,	-26.170329	,	17
539	,	249.67046	,	-17.458659	,	17
540	,	250.04228	,	-8.7316687	,	17
541	,	250.12074	,	0	,	25.5
542	,	249.97093	,	8.7291773	,	25.5
543	,	249.51656	,	17.447898	,	25.5
544	,	248.75818	,	26.145538	,	25.5
545	,	247.69658	,	34.811484	,	25.5
546	,	246.33193	,	43.434966	,	25.5
547	,	244.66612	,	52.00539	,	25.5
548	,	242.70223	,	60.512461	,	25.5
549	,	240.44263	,	68.945815	,	25.5
550	,	237.89057	,	77.29533	,	25.5
551	,	235.04871	,	85.550733	,	25.5
552	,	231.92046	,	93.701949	,	25.5
553	,	228.50964	,	101.73905	,	25.5
554	,	224.82052	,	109.65229	,	25.5
555	,	220.85764	,	117.43209	,	25.5
556	,	216.62564	,	125.06887	,	25.5
557	,	212.12969	,	132.55334	,	25.5
558	,	207.37525	,	139.87637	,	25.5
559	,	202.36738	,	147.02851	,	25.5
560	,	197.11814	,	154.00557	,	25.5
561	,	191.62845	,	160.79536	,	25.5
562	,	185.90499	,	167.38961	,	25.5
563	,	179.95473	,	173.78026	,	25.5
564	,	173.78489	,	179.95952	,	25.5
565	,	167.40299	,	185.91986	,	25.5
566	,	160.82084	,	191.65881	,	25.5
567	,	154.04372	,	197.16697	,	25.5
568	,	147.07806	,	202.43558	,	25.5
569	,	139.9286	,	207.45268	,	25.5
570	,	132.60813	,	212.21737	,	25.5
571	,	125.12557	,	216.72385	,	25.5
572	,	117.49002	,	220.96659	,	25.5
573	,	109.7115	,	224.94191	,	25.5
574	,	101.79933	,	228.64503	,	25.5
575	,	93.759976	,	232.06408	,	25.5
576	,	85.60508	,	235.19803	,	25.5
577	,	77.345669	,	238.04549	,	25.5
578	,	68.991803	,	240.60301	,	25.5
579	,	60.553378	,	242.86633	,	25.5
580	,	52.04007	,	244.82928	,	25.5
581	,	43.463525	,	246.4939	,	25.5
582	,	34.833963	,	247.85653	,	25.5
583	,	26.162071	,	248.91548	,	25.5
584	,	17.458706	,	249.67113	,	25.5
585	,	8.7344723	,	250.12256	,	25.5
586	,	0	,	250.25484	,	25.5
587	,	-8.7330081	,	250.08063	,	25.5
588	,	-17.453938	,	249.60294	,	25.5
589	,	-26.15265	,	248.82584	,	25.5
590	,	-34.818388	,	247.7457	,	25.5
591	,	-43.4406	,	246.36388	,	25.5
592	,	-52.008786	,	244.6821	,	25.5
593	,	-60.509184	,	242.68908	,	25.5
594	,	-68.93222	,	240.39522	,	25.5
595	,	-77.273328	,	237.82285	,	25.5
596	,	-85.519427	,	234.96269	,	25.5
597	,	-93.660043	,	231.81674	,	25.5
598	,	-101.68528	,	228.38887	,	25.5
599	,	-109.58247	,	224.67735	,	25.5
600	,	-117.33983	,	220.68413	,	25.5
601	,	-124.95201	,	216.42322	,	25.5
602	,	-132.41705	,	211.91158	,	25.5
603	,	-139.72273	,	207.14747	,	25.5
604	,	-146.85723	,	202.13164	,	25.5
605	,	-153.80571	,	196.86233	,	25.5
606	,	-160.56534	,	191.35433	,	25.5
607	,	-167.12793	,	185.61437	,	25.5
608	,	-173.49012	,	179.65428	,	25.5
609	,	-179.64589	,	173.48202	,	25.5
610	,	-185.58098	,	167.09787	,	25.5
611	,	-191.28935	,	160.51082	,	25.5
612	,	-196.76406	,	153.72893	,	25.5
613	,	-201.99847	,	146.76048	,	25.5
614	,	-206.99452	,	139.61957	,	25.5
615	,	-211.73825	,	132.30875	,	25.5
616	,	-216.22421	,	124.83711	,	25.5
617	,	-220.44738	,	117.21395	,	25.5
618	,	-224.4034	,	109.44885	,	25.5
